name,address,city,province,country,time_zone,latitude,longitude,facebook_url,instagram_url,viber_contact,website_url,other_contact_info,amenities,courts,photo_urls
Cabana Shore Pickleball Court,"Toledo, Central Visayas, Philippines",TOLEDO CITY,CEBU,PH,Asia/Manila,,,,,,https://www.pickleheads.com/courts/ph/central-visayas/toledo/cabana-shore-pickleball-court,,,pickleball|,
