name,address,city,province,country,time_zone,latitude,longitude,facebook_url,instagram_url,viber_contact,website_url,other_contact_info,amenities,courts,photo_urls
Sweet Spot Pickleball Courts,"HVG IT Park, Innodata Compound, Mandaue City, Mandaue City, Philippines",MANDAUE CITY,CEBU,PH,Asia/Manila,,,https://www.facebook.com/Sweetspotpickleballcourts/,https://www.instagram.com/sweetspot_pickleballcourts,,https://tinyurl.com/SweetSpot-Pickleball-courts,,,Court 1|pickleball|,
