name,address,city,province,country,time_zone,latitude,longitude,facebook_url,instagram_url,viber_contact,website_url,other_contact_info,amenities,courts,photo_urls
Drop & Drive Pickleball Camp,"F. Manalo St., General Trias, Philippines",GENERAL TRIAS CITY,CAVITE,PH,Asia/Manila,,,https://www.facebook.com/juanvetnaic/,,0919 579 2539,,,,Court 1|pickleball|,
