name,address,city,province,country,time_zone,latitude,longitude,facebook_url,instagram_url,viber_contact,website_url,other_contact_info,amenities,courts,photo_urls
KabKad Paddle Stackers,"h. del pilar street poblacion 1, Carcar, Philippines",CARCAR CITY,CEBU,PH,Asia/Manila,,,https://www.facebook.com/61586262266724?locale=ga_IE,,,,,Pickleball Club,Court 1|pickleball|,
