name,address,city,province,country,time_zone,latitude,longitude,facebook_url,instagram_url,viber_contact,website_url,other_contact_info,amenities,courts,photo_urls
Sweetspot Pickleball Courts Cebu,"Mandaue, Central Visayas, Philippines",MANDAUE CITY,CEBU,PH,Asia/Manila,,,,,,https://www.pickleheads.com/courts/ph/central-visayas/mandaue/sweetspot-pickleball-courts-cebu,,,pickleball|,
