name,address,city,province,country,time_zone,latitude,longitude,facebook_url,instagram_url,viber_contact,website_url,other_contact_info,amenities,courts,photo_urls
HomecourT,"Back of RTC Aircon, Piapi, Dumaguete City, Negros Oriental, Philippines",DUMAGUETE CITY,NEGROS ORIENTAL,PH,Asia/Manila,,,https://www.facebook.com/p/HomecourT-61581491813089/,,,,,,pickleball|,
