name,address,city,province,country,time_zone,latitude,longitude,facebook_url,instagram_url,viber_contact,website_url,other_contact_info,amenities,courts,photo_urls
Dasmarinas Pickleball,"Dasmarinas, Calabarzon, Philippines",DASMARIÑAS CITY,CAVITE,PH,Asia/Manila,,,,,,https://www.pickleheads.com/courts/ph/calabarzon/dasmarinas/dasmarinas-pickleball,,,pickleball|,
