name,address,city,province,country,time_zone,latitude,longitude,facebook_url,instagram_url,viber_contact,website_url,other_contact_info,amenities,courts,photo_urls
City Of Naga Pickleball Court,"City Of Naga, Central Visayas, Philippines",NAGA CITY,CEBU,PH,Asia/Manila,,,,,,https://www.pickleheads.com/courts/ph/central-visayas/city-of-naga/city-of-naga-pickleball-court,,,pickleball|,
