name,address,city,province,country,time_zone,latitude,longitude,facebook_url,instagram_url,viber_contact,website_url,other_contact_info,amenities,courts,photo_urls
Flores Village Pickleball,"Davao City, Davao Region, Philippines",DAVAO CITY,DAVAO DEL SUR,PH,Asia/Manila,,,,,,https://www.pickleheads.com/courts/ph/davao-region/davao-city/flores-village-pickleball,,,pickleball|,
Pickletown,"Davao City, Davao Region, Philippines",DAVAO CITY,DAVAO DEL SUR,PH,Asia/Manila,,,,,,https://www.pickleheads.com/courts/ph/davao-region/davao-city/pickletown,,,pickleball|,
