name,address,city,province,country,time_zone,latitude,longitude,facebook_url,instagram_url,viber_contact,website_url,other_contact_info,amenities,courts,photo_urls
The Pickle Pad,"Boomtown Industrial Estate, Tambubong, Bocaue, Philippines",BOCAUE,BULACAN,PH,Asia/Manila,,,https://www.facebook.com/thepicklepadbocaue/,https://www.instagram.com/thepicklepad.bocaue,,,,,Court 1|pickleball|,
