name,address,city,province,country,time_zone,latitude,longitude,facebook_url,instagram_url,viber_contact,website_url,other_contact_info,amenities,courts,photo_urls
Picklerz Place,"Medina St., Santa Catalina, Negros Oriental. Please search sa google maps, PICKLERZ PLACE.. (Gikan sa main highway, crossing kombento sa katoliko, liko pa bukid, labang lng ka 2 ka crossing, abot nka sa Picklerz Place) , Santa Catalina, Philippines",SANTA CATALINA,NEGROS ORIENTAL,PH,Asia/Manila,,,https://www.facebook.com/110970315426779,,0917 325 0136,,,,Court 1|pickleball|,
