name,address,city,province,country,time_zone,latitude,longitude,facebook_url,instagram_url,viber_contact,website_url,other_contact_info,amenities,courts,photo_urls
Quirmita Pickleball Court,"Dauis, Central Visayas, Philippines",DAUIS,BOHOL,PH,Asia/Manila,,,,,,https://www.pickleheads.com/courts/ph/central-visayas/dauis/quirmita-pickleball-court,,,pickleball|,
