name,address,city,province,country,time_zone,latitude,longitude,facebook_url,instagram_url,viber_contact,website_url,other_contact_info,amenities,courts,photo_urls
Metro South Pickleball Club,"Paranaque, Metro Manila, Philippines",CITY OF PARAÑAQUE,METRO MANILA,PH,Asia/Manila,,,,,,https://www.pickleheads.com/courts/ph/metro-manila/paranaque/metro-south-pickleball-club,,,pickleball|,
